"species.host"	"within_host_relative_abundance"
"Bacteroides_vulgatus_57955.HMP_SRS1041134"	0.0661231167005
"Bacteroides_vulgatus_57955.HMP_SRS021153"	0.546762417962
"Bacteroides_vulgatus_57955.HMP_SRS1041130"	0.155384714682
"Bacteroides_vulgatus_57955.HMP_SRS019808"	0.289823760746
"Bacteroides_vulgatus_57955.HMP_SRS049712"	0.0711178198271
"Bacteroides_vulgatus_57955.HMP_SRS015190"	0.426742243484
"Bacteroides_vulgatus_57955.HMP_SRS054905"	0.0851818222983
"Bacteroides_vulgatus_57955.HMP_SRS018049"	0.0498589354062
"Bacteroides_vulgatus_57955.HMP_SRS014736"	0.56992943568
"Bacteroides_vulgatus_57955.HMP_SRS1041037"	0.193440379273
"Bacteroides_vulgatus_57955.HMP_SRS1041036"	0.14880576219
"Bacteroides_vulgatus_57955.HMP_SRS1041031"	0.0910103527179
"Bacteroides_vulgatus_57955.HMP_SRS142980"	0.393789994672
"Bacteroides_vulgatus_57955.HMP_SRS1041032"	0.0596532331005
"Bacteroides_vulgatus_57955.HMP_SRS045195"	0.196686199406
"Bacteroides_vulgatus_57955.HMP_SRS019397"	0.196821340535
"Bacteroides_vulgatus_57955.HMP_SRS011529"	0.164231983975
"Bacteroides_vulgatus_57955.HMP_SRS013638"	0.0930301125229
"Bacteroides_vulgatus_57955.HMP_SRS045826"	0.0969999657919
"Bacteroides_vulgatus_57955.HMP_SRS053356"	0.109592352921
"Bacteroides_vulgatus_57955.HMP_SRS018541"	0.0818134771188
"Bacteroides_vulgatus_57955.HMP_SRS014948"	0.109427118219
"Bacteroides_vulgatus_57955.HMP_SRS893366"	0.142987012249
"Bacteroides_vulgatus_57955.HMP_SRS893170"	0.422868832198
"Bacteroides_vulgatus_57955.HMP_SRS011405"	0.233403505594
"Bacteroides_vulgatus_57955.HMP_SRS017307"	0.085457287407
"Bacteroides_vulgatus_57955.HMP_SRS018427"	0.152846948731
"Bacteroides_vulgatus_57955.HMP_SRS893327"	0.330333079262
"Bacteroides_vulgatus_57955.HMP_SRS893369"	0.275299399341
"Bacteroides_vulgatus_57955.HMP_SRS047433"	0.0829554043095
"Bacteroides_vulgatus_57955.HMP_SRS016438"	0.331767738845
"Bacteroides_vulgatus_57955.HMP_SRS098061"	0.108062876512
"Bacteroides_vulgatus_57955.HMP_SRS1054928"	0.273506223239
"Bacteroides_vulgatus_57955.HMP_SRS014313"	0.361185528141
"Bacteroides_vulgatus_57955.HMP_SRS014534"	0.229455179628
"Bacteroides_vulgatus_57955.HMP_SRS018817"	0.108267237365
"Bacteroides_vulgatus_57955.HMP_SRS014923"	0.0418350004669
"Bacteroides_vulgatus_57955.HMP_SRS077589"	0.115377782361
"Bacteroides_vulgatus_57955.HMP_SRS016753"	0.490136440224
"Bacteroides_vulgatus_57955.HMP_SRS024663"	0.34643836984
"Bacteroides_vulgatus_57955.HMP_SRS016132"	0.120939983299
"Bacteroides_vulgatus_57955.HMP_SRS017521"	0.286253606341
"Bacteroides_vulgatus_57955.HMP_SRS065176"	0.0615449184869
"Bacteroides_vulgatus_57955.HMP_SRS063518"	0.139396916034
"Bacteroides_vulgatus_57955.HMP_SRS1041142"	0.280932940798
"Bacteroides_vulgatus_57955.HMP_SRS893259"	0.140762983805
"Bacteroides_vulgatus_57955.HMP_SRS054590"	0.433451966911
"Bacteroides_vulgatus_57955.HMP_SRS019267"	0.434511328356
"Bacteroides_vulgatus_57955.HMP_SRS017191"	0.387379381495
"Bacteroides_vulgatus_57955.HMP_SRS893172"	0.14063401816
"Bacteroides_vulgatus_57955.HMP_SRS893256"	0.368470163907
"Bacteroides_vulgatus_57955.HMP_SRS013521"	0.375172296809
"Bacteroides_vulgatus_57955.HMP_SRS015133"	0.132052527018
"Bacteroides_vulgatus_57955.HMP_SRS018888"	0.0231489240042
"Bacteroides_vulgatus_57955.HMP_SRS1041095"	0.0223733037161
"Bacteroides_vulgatus_57955.HMP_SRS1041092"	0.16220332241
"Bacteroides_vulgatus_57955.HMP_SRS147377"	0.177369317657
"Bacteroides_vulgatus_57955.HMP_SRS1041090"	0.477050080889
"Bacteroides_vulgatus_57955.HMP_SRS046810"	0.655665361251
"Bacteroides_vulgatus_57955.HMP_SRS1041039"	0.284544039213
"Bacteroides_vulgatus_57955.HMP_SRS097920"	0.275013800569
"Bacteroides_vulgatus_57955.HMP_SRS058268"	0.394003394769
"Bacteroides_vulgatus_57955.HMP_SRS016335"	0.0622470808073
"Bacteroides_vulgatus_57955.HMP_SRS049959"	0.0604471278541
"Bacteroides_vulgatus_57955.HMP_SRS075716"	0.433070934159
"Bacteroides_vulgatus_57955.HMP_SRS056481"	0.218882936
"Bacteroides_vulgatus_57955.HMP_SRS149879"	0.0350498636887
"Bacteroides_vulgatus_57955.HMP_SRS054352"	0.11041343333
"Bacteroides_vulgatus_57955.HMP_SRS016629"	0.0775154934664
"Bacteroides_vulgatus_57955.HMP_SRS016585"	0.0051357412004
"Bacteroides_vulgatus_57955.HMP_SRS018623"	0.177677471189
"Bacteroides_vulgatus_57955.HMP_SRS075984"	0.13990819017
"Bacteroides_vulgatus_57955.HMP_SRS043768"	0.0450896899716
"Bacteroides_vulgatus_57955.HMP_SRS064757"	0.14703871926
"Bacteroides_vulgatus_57955.HMP_SRS055288"	0.153619805564
"Bacteroides_vulgatus_57955.HMP_SRS012849"	0.13897815592
"Bacteroides_vulgatus_57955.HMP_SRS893285"	0.229720983273
"Bacteroides_vulgatus_57955.HMP_SRS046068"	0.188026276483
"Bacteroides_vulgatus_57955.HMP_SRS052697"	0.0696218551921
"Bacteroides_vulgatus_57955.HMP_SRS022137"	0.262909542618
"Bacteroides_vulgatus_57955.HMP_SRS016517"	0.016945909058
"Bacteroides_vulgatus_57955.HMP_SRS016840"	0.195679615977
"Bacteroides_vulgatus_57955.HMP_SRS050941"	0.195966638238
"Bacteroides_vulgatus_57955.HMP_SRS013800"	0.142964861429
"Bacteroides_vulgatus_57955.HMP_SRS077127"	0.190480230688
"Bacteroides_vulgatus_57955.HMP_SRS014412"	0.525120969183
"Bacteroides_vulgatus_57955.HMP_SRS1055095"	0.409349403828
"Bacteroides_vulgatus_57955.HMP_SRS043667"	0.208436287909
"Bacteroides_vulgatus_57955.HMP_SRS077641"	0.0109848419078
"Bacteroides_vulgatus_57955.HMP_SRS149244"	0.146774732602
"Bacteroides_vulgatus_57955.HMP_SRS046717"	0.111217631775
"Bacteroides_vulgatus_57955.HMP_SRS076876"	0.484283016897
"Bacteroides_vulgatus_57955.HMP_SRS016056"	0.12719052389
"Bacteroides_vulgatus_57955.HMP_SRS015246"	0.0317486281763
"Bacteroides_vulgatus_57955.HMP_SRS019381"	0.362471740674
"Bacteroides_vulgatus_57955.HMP_SRS1041143"	0.283810450124
"Bacteroides_vulgatus_57955.HMP_SRS023715"	0.0439891655214
"Bacteroides_vulgatus_57955.HMP_SRS064232"	0.0668003926075
"Bacteroides_vulgatus_57955.HMP_SRS042284"	0.280341367913
"Bacteroides_vulgatus_57955.HMP_SRS100907"	0.137389768171
"Bacteroides_vulgatus_57955.HMP_SRS018575"	0.266291652732
"Bacteroides_vulgatus_57955.HMP_SRS020508"	0.456195150936
"Bacteroides_vulgatus_57955.HMP_SRS049900"	0.0899079615483
"Bacteroides_vulgatus_57955.HMP_SRS893373"	0.0420269174142
"Bacteroides_vulgatus_57955.HMP_SRS1054716"	0.160817713298
"Bacteroides_vulgatus_57955.HMP_SRS020622"	0.356260956184
"Bacteroides_vulgatus_57955.HMP_SRS014979"	0.016845130043
"Bacteroides_vulgatus_57955.HMP_SRS076756"	0.254720610771
"Bacteroides_vulgatus_57955.HMP_SRS015453"	0.283488295501
"Bacteroides_vulgatus_57955.HMP_SRS016897"	0.413996209489
"Bacteroides_vulgatus_57955.HMP_SRS893230"	0.372300240186
"Bacteroides_vulgatus_57955.HMP_SRS015960"	0.156140861935
"Bacteroides_vulgatus_57955.HMP_SRS148511"	0.189270358362
"Bacteroides_vulgatus_57955.HMP_SRS013687"	0.0198577758911
"Bacteroides_vulgatus_57955.HMP_SRS143466"	0.00675482193977
"Bacteroides_vulgatus_57955.HMP_SRS017375"	0.153281031267
"Bacteroides_vulgatus_57955.HMP_SRS075878"	0.221305654014
"Bacteroides_vulgatus_57955.HMP_SRS045004"	0.229493434826
"Bacteroides_vulgatus_57955.HMP_SRS017103"	0.235921988763
"Bacteroides_vulgatus_57955.HMP_SRS018133"	0.0804544155979
"Bacteroides_vulgatus_57955.HMP_SRS893382"	0.421899669723
"Bacteroides_vulgatus_57955.HMP_SRS015486"	0.464866090325
"Bacteroides_vulgatus_57955.HMP_SRS893380"	0.612091606813
"Bacteroides_vulgatus_57955.HMP_SRS019910"	0.361909237822
"Bacteroides_vulgatus_57955.HMP_SRS019178"	0.292048064765
"Bacteroides_vulgatus_57955.HMP_SRS1055034"	0.0830596516529
"Bacteroides_vulgatus_57955.HMP_SRS015782"	0.0814778066215
"Bacteroides_vulgatus_57955.HMP_SRS055017"	0.0710927778432
"Bacteroides_vulgatus_57955.HMP_SRS019693"	0.294409046829
"Bacteroides_vulgatus_57955.HMP_SRS063928"	0.213494551073
"Bacteroides_vulgatus_57955.HMP_SRS023346"	0.0496357247392
"Bacteroides_vulgatus_57955.HMP_SRS015388"	0.204848177295
"Bacteroides_vulgatus_57955.HMP_SRS077231"	0.267155961139
"Bacteroides_vulgatus_57955.HMP_SRS049446"	0.189805584369
"Bacteroides_vulgatus_57955.HMP_SRS020869"	0.244630359344
"Bacteroides_vulgatus_57955.HMP_SRS144135"	0.175012009856
"Bacteroides_vulgatus_57955.HMP_SRS013940"	0.075838232566
"Bacteroides_vulgatus_57955.HMP_SRS016203"	0.172008458654
"Bacteroides_vulgatus_57955.HMP_SRS023583"	0.128679791919
"Bacteroides_vulgatus_57955.HMP_SRS149784"	0.0280803326718
"Bacteroides_vulgatus_57955.HMP_SRS019601"	0.0491166806376
"Bacteroides_vulgatus_57955.HMP_SRS063489"	0.0808180339566
"Bacteroides_vulgatus_57955.HMP_SRS013951"	0.0533562749024
"Bacteroides_vulgatus_57955.HMP_SRS022524"	0.153782039039
"Bacteroides_vulgatus_57955.HMP_SRS015264"	0.437294238044
"Barnesiella_intestinihominis_62208.HMP_SRS1055034"	0.0218329037592
"Barnesiella_intestinihominis_62208.HMP_SRS075773"	0.010538332703
"Barnesiella_intestinihominis_62208.HMP_SRS1041143"	0.022871319917
"Barnesiella_intestinihominis_62208.HMP_SRS893383"	0.0127007931185
"Barnesiella_intestinihominis_62208.HMP_SRS015694"	0.0471093911587
"Barnesiella_intestinihominis_62208.HMP_SRS100907"	0.0455801737273
"Barnesiella_intestinihominis_62208.HMP_SRS055288"	0.0246186438472
"Barnesiella_intestinihominis_62208.HMP_SRS013521"	0.0369090186012
"Barnesiella_intestinihominis_62208.HMP_SRS016954"	0.019737932629
"Barnesiella_intestinihominis_62208.HMP_SRS064757"	0.0453982153327
"Barnesiella_intestinihominis_62208.HMP_SRS893378"	0.0436775641527
"Barnesiella_intestinihominis_62208.HMP_SRS048164"	0.00792910091852
"Barnesiella_intestinihominis_62208.HMP_SRS046068"	0.0322504098033
"Barnesiella_intestinihominis_62208.HMP_SRS020622"	0.00999063288724
"Barnesiella_intestinihominis_62208.HMP_SRS018888"	0.00674140962373
"Barnesiella_intestinihominis_62208.HMP_SRS015960"	0.0527088054922
"Barnesiella_intestinihominis_62208.HMP_SRS017821"	0.0344907746668
"Barnesiella_intestinihominis_62208.HMP_SRS893279"	0.0355985837495
"Barnesiella_intestinihominis_62208.HMP_SRS076756"	0.00851682309869
"Barnesiella_intestinihominis_62208.HMP_SRS011302"	0.0111653736733
"Barnesiella_intestinihominis_62208.HMP_SRS1041090"	0.0614454067858
"Barnesiella_intestinihominis_62208.HMP_SRS017701"	0.017149142807
"Barnesiella_intestinihominis_62208.HMP_SRS015663"	0.0351807015532
"Barnesiella_intestinihominis_62208.HMP_SRS097920"	0.00653378140485
"Barnesiella_intestinihominis_62208.HMP_SRS1054716"	0.0239853209072
"Barnesiella_intestinihominis_62208.HMP_SRS077231"	0.00889057693364
"Barnesiella_intestinihominis_62208.HMP_SRS1041130"	0.00909958652131
"Barnesiella_intestinihominis_62208.HMP_SRS017103"	0.0213012747806
"Barnesiella_intestinihominis_62208.HMP_SRS049712"	0.0051942728007
"Barnesiella_intestinihominis_62208.HMP_SRS150029"	0.0969042906909
"Barnesiella_intestinihominis_62208.HMP_SRS020233"	0.0546020470391
"Barnesiella_intestinihominis_62208.HMP_SRS1041039"	0.00620238298809
"Barnesiella_intestinihominis_62208.HMP_SRS047433"	0.061780861458
"Barnesiella_intestinihominis_62208.HMP_SRS893327"	0.0394360104529
"Barnesiella_intestinihominis_62208.HMP_SRS056481"	0.0808869233755
"Barnesiella_intestinihominis_62208.HMP_SRS018351"	0.0137409433389
"Barnesiella_intestinihominis_62208.HMP_SRS019445"	0.0467824302575
"Barnesiella_intestinihominis_62208.HMP_SRS012849"	0.0799973089175
"Barnesiella_intestinihominis_62208.HMP_SRS1041031"	0.0234098278414
"Barnesiella_intestinihominis_62208.HMP_SRS019910"	0.033391677273
"Barnesiella_intestinihominis_62208.HMP_SRS144135"	0.00891209070331
"Barnesiella_intestinihominis_62208.HMP_SRS044535"	0.0179023132565
"Barnesiella_intestinihominis_62208.HMP_SRS050941"	0.0192304725826
"Barnesiella_intestinihominis_62208.HMP_SRS019397"	0.0764886724276
"Barnesiella_intestinihominis_62208.HMP_SRS015782"	0.00471345155698
"Barnesiella_intestinihominis_62208.HMP_SRS043768"	0.0186700905157
"Barnesiella_intestinihominis_62208.HMP_SRS018133"	0.0195087477191
"Barnesiella_intestinihominis_62208.HMP_SRS018836"	0.0168470239206
"Barnesiella_intestinihominis_62208.HMP_SRS052697"	0.0305779733785
"Barnesiella_intestinihominis_62208.HMP_SRS045826"	0.0198111837325
"Barnesiella_intestinihominis_62208.HMP_SRS053356"	0.0239248229645
"Barnesiella_intestinihominis_62208.HMP_SRS1055056"	0.0295910677863
"Barnesiella_intestinihominis_62208.HMP_SRS043841"	0.0350884285848
"Barnesiella_intestinihominis_62208.HMP_SRS893170"	0.020680654939
"Barnesiella_intestinihominis_62208.HMP_SRS017307"	0.0765879171417
"Barnesiella_intestinihominis_62208.HMP_SRS015388"	0.0373716932317
"Barnesiella_intestinihominis_62208.HMP_SRS021948"	0.0350493247952
"Barnesiella_intestinihominis_62208.HMP_SRS055017"	0.014882181456
"Barnesiella_intestinihominis_62208.HMP_SRS893342"	0.0199622804911
"Barnesiella_intestinihominis_62208.HMP_SRS054352"	0.0247140672632
"Barnesiella_intestinihominis_62208.HMP_SRS075821"	0.0466914734404
"Barnesiella_intestinihominis_62208.HMP_SRS019968"	0.0745640834659
"Barnesiella_intestinihominis_62208.HMP_SRS013800"	0.0152889803408
"Barnesiella_intestinihominis_62208.HMP_SRS077127"	0.0148443663421
"Barnesiella_intestinihominis_62208.HMP_SRS014412"	0.0141246984183
"Barnesiella_intestinihominis_62208.HMP_SRS893252"	0.0242105495765
"Barnesiella_intestinihominis_62208.HMP_SRS077641"	0.00781071807338
"Barnesiella_intestinihominis_62208.HMP_SRS016267"	0.0134239065011
"Barnesiella_intestinihominis_62208.HMP_SRS018936"	0.0513681667732
"Barnesiella_intestinihominis_62208.HMP_SRS020328"	0.122432560952
"Barnesiella_intestinihominis_62208.HMP_SRS017521"	0.0308823582011
"Barnesiella_intestinihominis_62208.HMP_SRS016018"	0.0876582355702
"Barnesiella_intestinihominis_62208.HMP_SRS065176"	0.0382012207398
"Barnesiella_intestinihominis_62208.HMP_SRS016056"	0.0181768777932
"Barnesiella_intestinihominis_62208.HMP_SRS077392"	0.0407996405928
"Barnesiella_intestinihominis_62208.HMP_SRS1041142"	0.010050578813
"Barnesiella_intestinihominis_62208.HMP_SRS019381"	0.0324717458336
"Barnesiella_intestinihominis_62208.HMP_SRS022524"	0.0357612833663
"Barnesiella_intestinihominis_62208.HMP_SRS148511"	0.0501320753362
"Bifidobacterium_adolescentis_56815.HMP_SRS020869"	0.007485766889
"Bifidobacterium_adolescentis_56815.HMP_SRS077454"	0.00911388417899
"Bifidobacterium_adolescentis_56815.HMP_SRS015578"	0.00410599056921
"Bifidobacterium_adolescentis_56815.HMP_SRS075878"	0.0501508992903
"Bifidobacterium_adolescentis_56815.HMP_SRS017103"	0.0212415072593
"Bifidobacterium_adolescentis_56815.HMP_SRS1055056"	0.0207041617383
"Bifidobacterium_adolescentis_56815.HMP_SRS015133"	0.00908258636105
"Bifidobacterium_adolescentis_56815.HMP_SRS150029"	0.0392151345095
"Bifidobacterium_adolescentis_56815.HMP_SRS018351"	0.0106711965083
"Bifidobacterium_adolescentis_56815.HMP_SRS053356"	0.0368907267162
"Bifidobacterium_adolescentis_56815.HMP_SRS1041031"	0.0161267417427
"Bifidobacterium_adolescentis_56815.HMP_SRS1041033"	0.127940569294
"Bifidobacterium_adolescentis_56815.HMP_SRS023715"	0.00854931992349
"Bifidobacterium_longum_57796.HMP_SRS147977"	0.0102395056827
"Bifidobacterium_longum_57796.HMP_SRS017745"	0.0596073361834
"Bifidobacterium_longum_57796.HMP_SRS077454"	0.00986606636635
"Bifidobacterium_longum_57796.HMP_SRS017103"	0.00595662183699
"Bifidobacterium_longum_57796.HMP_SRS143466"	0.034973111164
"Bifidobacterium_longum_57796.HMP_SRS014736"	0.00984975330552
"Bifidobacterium_longum_57796.HMP_SRS016517"	0.0186618880957
"Bifidobacterium_longum_57796.HMP_SRS1041033"	0.0553678831156
"Blautia_wexlerae_56130.HMP_SRS077454"	0.0133192509112
"Blautia_wexlerae_56130.HMP_SRS017191"	0.00451697091908
"Blautia_wexlerae_56130.HMP_SRS148511"	0.00711672245023
"Blautia_wexlerae_56130.HMP_SRS150029"	0.0117153429911
"Blautia_wexlerae_56130.HMP_SRS1041091"	0.0304371745196
"Blautia_wexlerae_56130.HMP_SRS049712"	0.00737002333488
"Blautia_wexlerae_56130.HMP_SRS020233"	0.0181347554965
"Blautia_wexlerae_56130.HMP_SRS018351"	0.00844332624509
"Blautia_wexlerae_56130.HMP_SRS013476"	0.00444643460673
"Blautia_wexlerae_56130.HMP_SRS018623"	0.00516140350829
"Blautia_wexlerae_56130.HMP_SRS014923"	0.00597247732178
"Blautia_wexlerae_56130.HMP_SRS015782"	0.0056391616516
"Blautia_wexlerae_56130.HMP_SRS020869"	0.0103162645997
"Blautia_wexlerae_56130.HMP_SRS149879"	0.0522446757093
"Blautia_wexlerae_56130.HMP_SRS018427"	0.00734808141588
"Blautia_wexlerae_56130.HMP_SRS017916"	0.0931020734407
"Blautia_wexlerae_56130.HMP_SRS050941"	0.0106852215261
"Blautia_wexlerae_56130.HMP_SRS042284"	0.00539768192756
"Blautia_wexlerae_56130.HMP_SRS018817"	0.00516520754719
"Blautia_wexlerae_56130.HMP_SRS015453"	0.0033587069618
"Blautia_wexlerae_56130.HMP_SRS017521"	0.0154686529914
"Blautia_wexlerae_56130.HMP_SRS1041033"	0.023795032658
"Blautia_wexlerae_56130.HMP_SRS014313"	0.00325749305454
"Blautia_wexlerae_56130.HMP_SRS018656"	0.0119869148665
"Burkholderiales_bacterium_56577.HMP_SRS019267"	0.00437159560604
"Burkholderiales_bacterium_56577.HMP_SRS018575"	0.0166934477417
"Burkholderiales_bacterium_56577.HMP_SRS012902"	0.0123690072193
"Burkholderiales_bacterium_56577.HMP_SRS893378"	0.0113613493909
"Burkholderiales_bacterium_56577.HMP_SRS064757"	0.0107506758707
"Burkholderiales_bacterium_56577.HMP_SRS1041092"	0.024548182168
"Burkholderiales_bacterium_56577.HMP_SRS1041090"	0.0183345945228
"Burkholderiales_bacterium_56577.HMP_SRS064973"	0.00833525255687
"Burkholderiales_bacterium_56577.HMP_SRS075773"	0.0149526077859
"Burkholderiales_bacterium_56577.HMP_SRS015578"	0.0172506416946
"Burkholderiales_bacterium_56577.HMP_SRS075878"	0.00522214590421
"Burkholderiales_bacterium_56577.HMP_SRS015190"	0.00905118478817
"Burkholderiales_bacterium_56577.HMP_SRS014613"	0.0155833032667
"Burkholderiales_bacterium_56577.HMP_SRS014736"	0.0107681321594
"Burkholderiales_bacterium_56577.HMP_SRS018351"	0.0174986810747
"Burkholderiales_bacterium_56577.HMP_SRS1041036"	0.0242806056753
"Burkholderiales_bacterium_56577.HMP_SRS098655"	0.00795160050773
"Burkholderiales_bacterium_56577.HMP_SRS018836"	0.0132659955197
"Burkholderiales_bacterium_56577.HMP_SRS011271"	0.00389601598548
"Burkholderiales_bacterium_56577.HMP_SRS011239"	0.00529676551002
"Burkholderiales_bacterium_56577.HMP_SRS077231"	0.0104753093263
"Burkholderiales_bacterium_56577.HMP_SRS097958"	0.00690493056564
"Burkholderiales_bacterium_56577.HMP_SRS042284"	0.00991633319236
"Burkholderiales_bacterium_56577.HMP_SRS013965"	0.0104099757099
"Burkholderiales_bacterium_56577.HMP_SRS016267"	0.0113152820162
"Burkholderiales_bacterium_56577.HMP_SRS149244"	0.00870262866425
"Burkholderiales_bacterium_56577.HMP_SRS046717"	0.00758623609415
"Burkholderiales_bacterium_56577.HMP_SRS018133"	0.00882966569845
"Burkholderiales_bacterium_56577.HMP_SRS893231"	0.0207112047423
"Burkholderiales_bacterium_56577.HMP_SRS016018"	0.0192454397435
"Burkholderiales_bacterium_56577.HMP_SRS016056"	0.0121690810671
"Burkholderiales_bacterium_56577.HMP_SRS014459"	0.0184187579149
"Butyricimonas_virosa_58742.HMP_SRS015694"	0.0088276574657
"Butyricimonas_virosa_58742.HMP_SRS055288"	0.0191336877546
"Butyricimonas_virosa_58742.HMP_SRS019397"	0.00355252375645
"Butyricimonas_virosa_58742.HMP_SRS012849"	0.00763781176635
"Butyricimonas_virosa_58742.HMP_SRS1041134"	0.0242374309178
"Butyricimonas_virosa_58742.HMP_SRS014613"	0.0119969863681
"Butyricimonas_virosa_58742.HMP_SRS020233"	0.00798313509818
"Butyricimonas_virosa_58742.HMP_SRS1041039"	0.0111439387762
"Butyricimonas_virosa_58742.HMP_SRS018351"	0.00672065277337
"Butyricimonas_virosa_58742.HMP_SRS015960"	0.00729963440448
"Butyricimonas_virosa_58742.HMP_SRS011529"	0.00506122021337
"Butyricimonas_virosa_58742.HMP_SRS013098"	0.0165296306422
"Butyricimonas_virosa_58742.HMP_SRS055017"	0.0241075985779
"Butyricimonas_virosa_58742.HMP_SRS020869"	0.0078754324976
"Butyricimonas_virosa_58742.HMP_SRS011239"	0.00471260557085
"Butyricimonas_virosa_58742.HMP_SRS021948"	0.00769704116245
"Butyricimonas_virosa_58742.HMP_SRS017701"	0.00393640184152
"Butyricimonas_virosa_58742.HMP_SRS049959"	0.0184302130866
"Butyricimonas_virosa_58742.HMP_SRS097958"	0.00446452092799
"Butyricimonas_virosa_58742.HMP_SRS013800"	0.00634630907776
"Butyricimonas_virosa_58742.HMP_SRS045004"	0.00476771565375
"Butyricimonas_virosa_58742.HMP_SRS149784"	0.0129002773909
"Butyrivibrio_crossotus_61674.HMP_SRS046717"	0.0713712509494
"Butyrivibrio_crossotus_61674.HMP_SRS049959"	0.0157503834692
"Butyrivibrio_crossotus_61674.HMP_SRS075773"	0.10013750682
"Butyrivibrio_crossotus_61674.HMP_SRS063190"	0.0784885276608
"Butyrivibrio_crossotus_61674.HMP_SRS019582"	0.125962818106
"Butyrivibrio_crossotus_61674.HMP_SRS019496"	0.0126452858006
"Butyrivibrio_crossotus_61674.HMP_SRS015453"	0.224261957845
"Butyrivibrio_crossotus_61674.HMP_SRS020869"	0.0205312355805
"Butyrivibrio_crossotus_61674.HMP_SRS893383"	0.00541873856739
"Butyrivibrio_crossotus_61674.HMP_SRS017821"	0.00921755159316
"Butyrivibrio_crossotus_61674.HMP_SRS011134"	0.161754711686
"Butyrivibrio_crossotus_61674.HMP_SRS019445"	0.0521743588655
"Butyrivibrio_crossotus_61674.HMP_SRS013476"	0.323048903955
"Clostridiales_bacterium_56470.HMP_SRS893256"	0.0254636824713
"Clostridiales_bacterium_56470.HMP_SRS077454"	0.0155511859669
"Clostridiales_bacterium_56470.HMP_SRS016132"	0.0160414609773
"Clostridiales_bacterium_56470.HMP_SRS013098"	0.00296033015066
"Clostridiales_bacterium_56470.HMP_SRS055966"	0.0205039023478
"Clostridiales_bacterium_56470.HMP_SRS149244"	0.00590164153002
"Clostridiales_bacterium_56470.HMP_SRS019601"	0.00722399910585
"Clostridiales_bacterium_56470.HMP_SRS017521"	0.00786607317268
"Clostridiales_bacterium_56470.HMP_SRS148511"	0.0157911972525
"Clostridiales_bacterium_56470.HMP_SRS054956"	0.00477561747978
"Clostridiales_bacterium_56470.HMP_SRS098655"	0.0307048115929
"Clostridiales_bacterium_56470.HMP_SRS046712"	0.0176965194735
"Clostridium_leptum_61499.HMP_SRS046502"	0.0543394741135
"Clostridium_leptum_61499.HMP_SRS015663"	0.0154743616442
"Clostridium_leptum_61499.HMP_SRS013638"	0.00841598340088
"Clostridium_leptum_61499.HMP_SRS013965"	0.00675747482217
"Clostridium_leptum_61499.HMP_SRS020328"	0.00927718011878
"Clostridium_leptum_61499.HMP_SRS143466"	0.00769910913982
"Clostridium_leptum_61499.HMP_SRS149879"	0.010669022721
"Clostridium_leptum_61499.HMP_SRS1041036"	0.02426244113
"Clostridium_leptum_61499.HMP_SRS013951"	0.00663181327523
"Clostridium_nexile_61654.HMP_SRS019601"	0.0125680304595
"Clostridium_nexile_61654.HMP_SRS098655"	0.0107712423878
"Clostridium_nexile_61654.HMP_SRS148511"	0.00799550548673
"Clostridium_nexile_61654.HMP_SRS1055043"	0.0419583636917
"Clostridium_sp_61482.HMP_SRS013687"	0.0091684809691
"Clostridium_sp_61482.HMP_SRS075773"	0.00847395275727
"Clostridium_sp_61482.HMP_SRS019582"	0.0749817878451
"Clostridium_sp_61482.HMP_SRS011529"	0.00761061522185
"Clostridium_sp_61482.HMP_SRS013951"	0.120864931163
"Clostridium_sp_61482.HMP_SRS077641"	0.00669055650912
"Clostridium_sp_61482.HMP_SRS053356"	0.0284283415214
"Clostridium_sp_61482.HMP_SRS020328"	0.0307821652432
"Clostridium_sp_61482.HMP_SRS054352"	0.00441998990079
"Clostridium_sp_61482.HMP_SRS015246"	0.0897562124074
"Clostridium_sp_61482.HMP_SRS077231"	0.0117264162283
"Collinsella_sp_62205.HMP_SRS020328"	0.00510838201763
"Collinsella_sp_62205.HMP_SRS017103"	0.00231996045995
"Coprobacillus_sp_47700.HMP_SRS017521"	0.00523703218259
"Coprobacillus_sp_47700.HMP_SRS011586"	0.00583209137847
"Coprobacter_fastidiosus_56550.HMP_SRS1041039"	0.0122702423072
"Coprobacter_fastidiosus_56550.HMP_SRS013800"	0.00616029489168
"Coprobacter_fastidiosus_56550.HMP_SRS076756"	0.00704421477715
"Coprobacter_fastidiosus_56550.HMP_SRS077127"	0.0173272036273
"Coprobacter_fastidiosus_56550.HMP_SRS011586"	0.00477650647228
"Coprobacter_fastidiosus_56550.HMP_SRS042284"	0.00585650426127
"Coprobacter_fastidiosus_56550.HMP_SRS048870"	0.0360146592457
"Coprobacter_fastidiosus_56550.HMP_SRS016381"	0.0365796043779
"Coprobacter_fastidiosus_56550.HMP_SRS048164"	0.00437162402476
"Coprobacter_fastidiosus_56550.HMP_SRS016954"	0.0078673627362
"Coprobacter_fastidiosus_56550.HMP_SRS019397"	0.00472979166246
"Coprobacter_fastidiosus_56550.HMP_SRS021948"	0.0123069077729
"Coprobacter_fastidiosus_56550.HMP_SRS052697"	0.0116522111359
"Coprobacter_fastidiosus_56550.HMP_SRS063190"	0.042202795175
"Coprobacter_fastidiosus_56550.HMP_SRS017821"	0.00594560430978
"Coprobacter_fastidiosus_56550.HMP_SRS019381"	0.0194241917914
